Dobruška;Očelice;206
Podbořany;Očihov;318
Brandýs nad Labem-Stará Boleslav;Odolena Voda;4663
Cheb;Odrava;202
Pohořelice;Odrovice;183
Odry;Odry;6104
Poděbrady;Odřepsy;273
Třebíč;Odunec;81
Kolín;Ohaře;249
Jičín;Ohařice;61
Jičín;Ohaveč;75
Bílina;Ohníč;633
Dobruška;Ohnišov;414
Nový Bydžov;Ohnišťany;289
Turnov;Ohrazenice;949
Příbram;Ohrazenice;246
Černošice;Ohrobec;1079
Prostějov;Ohrozim;406
Konice;Ochoz;154
Šlapanice;Ochoz u Brna;1191
Tišnov;Ochoz u Tišnova;104
Náměšť nad Oslavou;Okarec;108
Česká Lípa;Okna;270
Černošice;Okoř;86
Kadaň;Okounov;329
Milevsko;Okrouhlá;63
Boskovice;Okrouhlá;505
Cheb;Okrouhlá;213
Nový Bor;Okrouhlá;469
Jindřichův Hradec;Okrouhlá Radouň;169
Havlíčkův Brod;Okrouhlice;1141
Havlíčkův Brod;Okrouhlička;200
Černošice;Okrouhlo;565
Čáslav;Okřesaneč;164
Třebíč;Okřešice;160
Poděbrady;Okřínek;159
Třebíč;Okříšky;1746
Ostrava;Olbramice;594
Litovel;Olbramice;200
Znojmo;Olbramkostel;431
Stříbro;Olbramov;54
Moravský Krumlov;Olbramovice;959
Votice;Olbramovice;1070
Tábor;Oldřichov;186
Přerov;Oldřichov;96
Liberec;Oldřichov v Hájích;611
Otrokovice;Oldřichovice;335
Polička;Oldřiš;574
Opava;Oldřišov;1185
Znojmo;Oleksovice;569
Havlíčkův Brod;Olešenka;156
Říčany;Oleška;793
Litoměřice;Oleško;81
Písek;Olešná;107
Havlíčkův Brod;Olešná;300
Pelhřimov;Olešná;491
Hořovice;Olešná;372
Rakovník;Olešná;493
Trhové Sviny;Olešnice;689
Boskovice;Olešnice;1442
Hradec Králové;Olešnice;286
Kostelec nad Orlicí;Olešnice;394
Turnov;Olešnice;161
Dobruška;Olešnice v Orlických horách;373
České Budějovice;Olešník;666
Olomouc;Olomouc;83415
Blansko;Olomučany;874
Kraslice;Oloví;1418
Kralupy nad Vltavou;Olovnice;448
Vyškov;Olšany;501
Telč;Olšany;60
Šumperk;Olšany;914
Horažďovice;Olšany;178
Prostějov;Olšany u Prostějova;1463
Tišnov;Olší;265
Telč;Olší;54
Hranice;Olšovec;422
Prachatice;Olšovice;51
Šlapanice;Omice;687
Kaplice;Omlenice;448
Prostějov;Ondratice;300
Pelhřimov;Ondřejov;135
Říčany;Ondřejov;1318
Kutná Hora;Onomyšl;262
Znojmo;Onšov;64
Pelhřimov;Onšov;197
Tábor;Opařany;1197
Jihlava;Opatov;173
Třebíč;Opatov;651
Svitavy;Opatov;989
Svitavy;Opatovec;594
Židlochovice;Opatovice;906
Hranice;Opatovice;700
Kutná Hora;Opatovice I;124
Pardubice;Opatovice nad Labem;2090
Opava;Opava;48599
Říčany;Oplany;93
Přerov;Oplocany;283
Přeštice;Oplot;280
Poděbrady;Opočnice;387
Dobruška;Opočno;2624
Louny;Opočno;112
Poděbrady;Opolany;747
Moravské Budějovice;Oponešice;151
Přerov;Oprostovice;72
Rakovník;Oráčov;324
Chrudim;Orel;651
Ústí nad Orlicí;Orlické Podhůří;543
Rychnov nad Kněžnou;Orlické Záhoří;172
Žamberk;Orličky;250
Písek;Orlík nad Vltavou;252
Orlová;Orlová;25479
Vyškov;Orlovice;273
Černošice;Ořech;770
Šlapanice;Ořechov;2233
Telč;Ořechov;56
Velké Meziříčí;Ořechov;271
Uherské Hradiště;Ořechov;641
Sedlčany;Osečany;224
Poděbrady;Oseček;137
Liberec;Osečná;970
Rychnov nad Kněžnou;Osečnice;238
Milevsko;Osek;116
Strakonice;Osek;553
Jičín;Osek;184
Rokycany;Osek;1111
Hořovice;Osek;679
Teplice;Osek;4162
Lipník nad Bečvou;Osek nad Bečvou;1062
Nepomuk;Oselce;303
Hradec Králové;Osice;415
Bystřice pod Hostýnem;Osíčko;390
Hradec Králové;Osičky;132
Litomyšl;Osík;856
Tišnov;Osiky;104
Šumperk;Oskava;1128
Nymburk;Oskořínek;488
Ivančice;Oslavany;4004
Velké Meziříčí;Oslavice;570
Velké Meziříčí;Oslavička;98
Znojmo;Oslnovice;74
Písek;Oslov;288
Krnov;Osoblaha;927
Hořovice;Osov;285
Velké Meziříčí;Osová Bítýška;746
Velké Meziříčí;Osové;66
Třebíč;Ostašov;113
Šlapanice;Ostopovice;1416
Lysá nad Labem;Ostrá;460
Zlín;Ostrata;348
Ostrava;Ostrava;245827
Frýdlant nad Ostravicí;Ostravice;2087
Trhové Sviny;Ostrolovský Újezd;145
Hořice;Ostroměř;1141
Ostrov;Ostrov;14009
Světlá nad Sázavou;Ostrov;140
Chrudim;Ostrov;169
Lanškroun;Ostrov;565
Příbram;Ostrov;106
Vlašim;Ostrov;52
Žďár nad Sázavou;Ostrov nad Oslavou;797
Nýřany;Ostrov u Bezdružic;179
Blansko;Ostrov u Macochy;960
Rosice;Ostrovačice;586
Kyjov;Ostrovánky;188
Písek;Ostrovec;303
Rokycany;Ostrovec-Lhotka;93
Uherské Hradiště;Ostrožská Lhota;1264
Uherské Hradiště;Ostrožská Nová Ves;2968
Jeseník;Ostružná;142
Jičín;Ostružno;82
Benešov;Ostředek;306
Pardubice;Ostřešany;906
Klatovy;Ostřetice;55
Holice;Ostřetín;792
Uherské Hradiště;Osvětimany;741
Horšovský Týn;Osvračín;534
Stříbro;Ošelín;119
Prostějov;Otaslavice;1082
Přeštice;Otěšice;143
Opava;Otice;1192
Jihlava;Otín;76
Velké Meziříčí;Otín;258
Prostějov;Otinoves;241
Židlochovice;Otmarov;280
Hořovice;Otmíče;144
Slavkov u Brna;Otnice;1327
Domažlice;Otov;90
Karlovy Vary;Otovice;756
Broumov;Otovice;292
Hlinsko;Otradov;235
Karlovy Vary;Otročín;390
Beroun;Otročiněves;425
Otrokovice;Otrokovice;15229
Chomutov;Otvice;591
Kladno;Otvovice;631
Dobříš;Ouběnice;196
Vysoké Mýto;Oucmanice;190
Chotěboř;Oudoleň;300
Kolín;Ovčáry;654
Neratovice;Ovčáry;410
Světlá nad Sázavou;Ovesná Lhota;141
Mariánské Lázně;Ovesné Kladruby;105
Valašské Meziříčí;Oznice;418
Kutná Hora;Paběnice;167
Turnov;Paceřice;283
Holešov;Pacetluky;187
Pacov;Pacov;3969
Horažďovice;Pačejov;644
Kroměříž;Pačlavice;755
Slaný;Páleč;181
Frýdek-Místek;Palkovice;2838
Mohelnice;Palonín;286
Moravské Budějovice;Pálovice;142
Boskovice;Pamětice;215
Jihlava;Panenská Rozsíčka;142
Brandýs nad Labem-Stará Boleslav;Panenské Břežany;473
Louny;Panenský Týnec;364
Rakovník;Panoší Újezd;243
Telč;Panské Dubenky;97
Strakonice;Paračov;93
Pardubice;Pardubice;72071
Hranice;Paršovice;337
Hranice;Partutovice;418
Domažlice;Pařezov;144
Domažlice;Pasečnice;180
Uničov;Paseka;1076
Písek;Paseky;148
Jilemnice;Paseky nad Jizerou;223
Frýdek-Místek;Paskov;3375
Pohořelice;Pasohlávky;630
Kralovice;Pastuchovice;59
Žamberk;Pastviny;307
Kolín;Pašinka;306
Uherský Brod;Pašovice;604
Poděbrady;Pátek;590
Most;Patokryje;392
Znojmo;Pavlice;404
Rakovník;Pavlíkov;892
Velké Meziříčí;Pavlínov;205
Mikulov;Pavlov;478
Jihlava;Pavlov;365
Pelhřimov;Pavlov;112
Světlá nad Sázavou;Pavlov;104
Žďár nad Sázavou;Pavlov;278
Mohelnice;Pavlov;542
Kladno;Pavlov;147
Vlašim;Pavlovice;195
Prostějov;Pavlovice u Kojetína;233
Přerov;Pavlovice u Přerova;610
Frýdek-Místek;Pazderna;250
Domažlice;Pec;203
Trutnov;Pec pod Sněžkou;541
Nová Paka;Pecka;1097
Dačice;Peč;384
Příbram;Pečice;318
Mladá Boleslav;Pěčice;162
Rychnov nad Kněžnou;Pěčín;414
Kolín;Pečky;3878
Prachatice;Pěčnov;114
Domažlice;Pelechy;62
Pelhřimov;Pelhřimov;13349
Turnov;Pěnčín;584
Železný Brod;Pěnčín;1588
Prostějov;Pěnčín;612
Chrudim;Perálec;206
Mikulov;Perná;662
Nýřany;Pernarec;643
Ostrov;Pernink;534
Tišnov;Pernštejnské Jestřabí;153
Kadaň;Perštejn;987
Frýdlant;Pertoltice;241
Kutná Hora;Pertoltice;140
Česká Lípa;Pertoltice pod Ralskem;338
Louny;Peruc;1952
Jilemnice;Peřimov;214
Chomutov;Pesvice;147
Říčany;Pětihosty;183
Mladá Boleslav;Pětikozly;60
Kadaň;Pětipsy;173
Mladá Boleslav;Petkovy;250
Velké Meziříčí;Petráveč;218
Podbořany;Petrohrad;569
Benešov;Petroupim;263
Boskovice;Petrov;112
Hodonín;Petrov;1142
Černošice;Petrov;606
Šumperk;Petrov nad Desnou;1036
Blansko;Petrovice;551
Moravský Krumlov;Petrovice;317
Třebíč;Petrovice;367
Nový Bydžov;Petrovice;238
Krnov;Petrovice;118
Lanškroun;Petrovice;204
Rakovník;Petrovice;239
Sedlčany;Petrovice;1131
Ústí nad Labem;Petrovice;621
Kutná Hora;Petrovice I;248
Kutná Hora;Petrovice II;116
Karviná;Petrovice u Karviné;4203
Sušice;Petrovice u Sušice;522
Hořice;Petrovičky;41
Luhačovice;Petrůvka;289
Třebíč;Petrůvky;109
Trhové Sviny;Petříkov;243
Říčany;Petříkov;443
Kopřivnice;Petřvald;1517
Orlová;Petřvald;6184
Kladno;Pchery;1626
Příbram;Pičín;513
Velké Meziříčí;Pikárec;271
Karlovy Vary;Pila;451
Trutnov;Pilníkov;1053
Šumperk;Písařov;590
Jablunkov;Písečná;813
Jeseník;Písečná;869
Žamberk;Písečná;460
Dačice;Písečné;434
Bystřice nad Pernštejnem;Písečné;169
Písek;Písek;24516
Hradec Králové;Písek;208
Jablunkov;Písek;1567
Mladá Boleslav;Písková Lhota;711
Poděbrady;Písková Lhota;403
Jindřichův Hradec;Pístina;91
Nymburk;Písty;354
Humpolec;Píšť;59
Hlučín;Píšť;1830
Litoměřice;Píšťany;186
České Budějovice;Pištín;546
Uherský Brod;Pitín;784
Prostějov;Pivín;615
Vodňany;Pivkovice;65
České Budějovice;Planá;214
Tachov;Planá;4480
Tábor;Planá nad Lužnicí;3380
Kolín;Plaňany;1531
Jihlava;Plandry;170
Kralovice;Pláně;219
Klatovy;Plánice;1418
Kralovice;Plasy;2316
České Budějovice;Plav;367
Znojmo;Plaveč;391
Jindřichův Hradec;Plavsko;390
Tanvald;Plavy;886
Mladá Boleslav;Plazy;393
Znojmo;Plenkovice;313
Cheb;Plesná;1635
Jindřichův Hradec;Pleše;154
Nýřany;Plešnice;230
Kladno;Pletený Újezd;454
Pardubice;Plch;78
Slaný;Plchov;169
Vysoké Mýto;Plchovice;62
Rokycany;Plískov;104
Litoměřice;Ploskovice;369
Jindřichův Hradec;Pluhův Žďár;513
Prostějov;Plumlov;1998
Mladá Boleslav;Plužná;189
Plzeň;Plzeň;134326
Louny;Pnětluky;316
Nýřany;Pňovany;363
Litovel;Pňovice;800
Kolín;Pňov-Předhradí;473
Domažlice;Poběžovice;1319
Holice;Poběžovice u Holic;216
Přelouč;Poběžovice u Přelouče;80
Domažlice;Pocinovice;495
Příbram;Počaply;89
Pelhřimov;Počátky;2178
Louny;Počedělice;256
Kroměříž;Počenice-Tetětice;624
Sedlčany;Počepice;467
Žďár nad Sázavou;Počítky;192
Podbořany;Podbořanský Rohozec;133
Podbořany;Podbořany;5284
Beroun;Podbrdy;188
Dobruška;Podbřezí;439
Vyškov;Podbřežice;207
Poděbrady;Poděbrady;11647
Žďár nad Sázavou;Poděšín;209
Horšovský Týn;Poděvousy;216
Hořice;Podhorní Újezd a Vojice;546
Chrudim;Podhořany u Ronova;229
Aš;Podhradí;162
Jičín;Podhradí;389
Luhačovice;Podhradí;179
Znojmo;Podhradí nad Dyjí;48
Bystřice pod Hostýnem;Podhradní Lhota;408
Vyškov;Podivice;150
Břeclav;Podivín;2513
Vizovice;Podkopná Lhota;288
Vysoké Mýto;Podlesí;230
Příbram;Podlesí;927
Slaný;Podlešín;271
Hořovice;Podluhy;547
Chotěboř;Podmoklany;111
Rokycany;Podmokly;216
Sušice;Podmokly;122
Havlíčkův Brod;Podmoky;116
Poděbrady;Podmoky;165
Znojmo;Podmolí;144
Znojmo;Podmyče;92
Brandýs nad Labem-Stará Boleslav;Podolanka;469
Šlapanice;Podolí;1183
Nové Město na Moravě;Podolí;77
Přerov;Podolí;172
Uherské Hradiště;Podolí;742
Valašské Meziříčí;Podolí;225
Písek;Podolí I;322
Vyškov;Podomí;372
Lovosice;Podsedice;561
Pardubice;Podůlšany;143
Jičín;Podůlší;224
Kutná Hora;Podveky;190
Havlíčkův Brod;Pohled;641
Světlá nad Sázavou;Pohleď;62
Svitavy;Pohledy;267
Tábor;Pohnánec;48
Tábor;Pohnání;68
Vodňany;Pohorovice;63
Kaplice;Pohorská Ves;201
Pohořelice;Pohořelice;4157
Otrokovice;Pohořelice;762
Dobruška;Pohoří;572
Černošice;Pohoří;310
Rakovník;Pochvalov;227
Tábor;Pojbuky;99
Žďár nad Sázavou;Pokojov;133
Třebíč;Pokojovice;101
Hlinsko;Pokřikov;219
Nepomuk;Polánka;36
Klatovy;Poleň;249
Kolín;Polepy;569
Litoměřice;Polepy;1133
Brandýs nad Labem-Stará Boleslav;Polerady;243
Most;Polerady;193
Pelhřimov;Polesí;74
Uherské Hradiště;Polešovice;1659
Nový Bor;Polevsko;350
Moravské Budějovice;Police;290
Mohelnice;Police;177
Valašské Meziříčí;Police;465
Náchod;Police nad Metují;3463
Polička;Polička;7469
Valašské Meziříčí;Poličná;1514
Přerov;Polkovice;423
Jihlava;Polná;4271
Český Krumlov;Polná na Šumavě;170
Kolín;Polní Chrčice;152
Kolín;Polní Voděrady;153
Žďár nad Sázavou;Polnička;700
Rychnov nad Kněžnou;Polom;107
Hranice;Polom;237
Konice;Polomí;125
Jindřichův Hradec;Polště;97
Polička;Pomezí;1055
Cheb;Pomezí nad Ohří;246
Třeboň;Ponědraž;97
Třeboň;Ponědrážka;72
Šlapanice;Ponětovice;343
Jilemnice;Poniklá;963
Jindřichův Hradec;Popelín;414
Hustopeče;Popice;795
Židlochovice;Popovice;278
Benešov;Popovice;242
Uherské Hradiště;Popovice;888
Říčany;Popovičky;311
Šlapanice;Popůvky;1191
Náměšť nad Oslavou;Popůvky;61
Český Brod;Poříčany;1227
Benešov;Poříčí nad Sázavou;1053
Litomyšl;Poříčí u Litomyšle;419
Louny;Postoloprty;3908
Domažlice;Postřekov;973
Zábřeh;Postřelmov;2578
Zábřeh;Postřelmůvek;269
Kralupy nad Vltavou;Postřižín;924
Benešov;Postupice;1098
Pacov;Pošná;204
Slaný;Poštovice;182
Valašské Klobouky;Poteč;649
Čáslav;Potěhy;540
Hranice;Potštát;1032
Rychnov nad Kněžnou;Potštejn;831
Ostrov;Potůčky;261
Kralovice;Potvorov;120
Cheb;Poustka;136
Hustopeče;Pouzdřany;662
Ústí nad Labem;Povrly;1923
Třebíč;Pozďatín;141
Vsetín;Pozděchov;495
Slaný;Pozdeň;374
Luhačovice;Pozlovice;1064
Šlapanice;Pozořice;1880
Šlapanice;Prace;760
Strakonice;Pracejovice;272
Lovosice;Prackovice nad Labem;549
Znojmo;Práče;667
Nepomuk;Prádlo;168
Praha;Praha;955760
Prachatice;Prachatice;9240
Chrudim;Prachovice;1162
Uherský Brod;Prakšice;876
Mariánské Lázně;Prameny;93
Nový Bydžov;Prasek;533
Hradec Králové;Praskačka;899
Kroměříž;Prasklice;205
Hořovice;Praskolesy;735
Sušice;Prášily;130
Kroměříž;Pravčice;629
Znojmo;Pravice;299
Ivančice;Pravlov;522
Vlašim;Pravonín;482
Pardubice;Pravy;89
Frýdek-Místek;Pražmo;794
Vsetín;Prlov;448
Teplice;Proboštov;2288
Písek;Probulov;62
Mladá Boleslav;Prodašice;75
Znojmo;Prokopov;75
Rychnov nad Kněžnou;Proruby;46
Humpolec;Proseč;67
Chrudim;Proseč;1787
Liberec;Proseč pod Ještědem;325
Pelhřimov;Proseč pod Křemešníkem;67
Vrchlabí;Prosečné;477
Přerov;Prosenice;693
Sedlčany;Prosenická Lhota;421
Bystřice nad Pernštejnem;Prosetín;329
Chrudim;Prosetín;684
Světlá nad Sázavou;Prosíčka;114
Znojmo;Prosiměřice;740
Prostějov;Prostějov;37502
Prostějov;Prostějovičky;260
Stříbro;Prostiboř;128
Rožnov pod Radhoštěm;Prostřední Bečva;1497
Boskovice;Prostřední Poříčí;237
Prostějov;Protivanov;862
Písek;Protivín;4066
Česká Lípa;Provodín;630
Zlín;Provodov;669
Hranice;Provodovice;127
Nové Město nad Metují;Provodov-Šonov;1002
Šlapanice;Prštice;794
Černošice;Průhonice;1882
Říčany;Prusice;62
Holešov;Prusinovice;1031
Vyškov;Prusy-Boškůvky;533
Hodonín;Prušánky;1875
Nový Bor;Prysk;378
Frýdlant nad Ostravicí;Pržno;918
Vsetín;Pržno;546
Olomouc;Přáslavice;1229
Milevsko;Přeborov;123
Kraslice;Přebuz;63
Třebíč;Přeckov;63
Brandýs nad Labem-Stará Boleslav;Předboj;783
Přeštice;Předenice;207
Chrudim;Předhradí;362
Třebíč;Předín;603
Tišnov;Předklášteří;1178
Mladá Boleslav;Předměřice nad Jizerou;587
Hradec Králové;Předměřice nad Labem;1501
Blatná;Předmíř;266
Český Krumlov;Přední Výtoň;175
Strakonice;Přední Zborovice;66
Písek;Předotice;468
Klatovy;Předslav;659
Strakonice;Předslavice;215
Soběslav;Přehořov;274
Český Brod;Přehvozdí;247
Nýřany;Přehýšov;466
Strakonice;Přechovice;105
Slaný;Přelíc;319
Přelouč;Přelouč;7461
Přelouč;Přelovice;190
Prostějov;Přemyslovice;1062
Turnov;Přepeře;757
Mladá Boleslav;Přepeře;99
Dobruška;Přepychy;547
Přelouč;Přepychy;67
Přerov;Přerov;36929
Lysá nad Labem;Přerov nad Labem;944
Rakovník;Přerubenice;59
Znojmo;Přeskače;91
Ústí nad Labem;Přestanov;367
Přerov;Přestavlky;235
Chrudim;Přestavlky;187
Stod;Přestavlky;192
Roudnice nad Labem;Přestavlky;232
Benešov;Přestavlky u Čerčan;309
Třebíč;Přešovice;114
Milevsko;Přeštěnice;253
Přeštice;Přeštice;5661
Strakonice;Přešťovice;401
Hradec Králové;Převýšov;280
Brandýs nad Labem-Stará Boleslav;Přezletice;1302
Pohořelice;Přibice;886
Kopřivnice;Příbor;7198
Příbram;Příbram;27451
Rosice;Příbram na Moravě;539
Jindřichův Hradec;Příbraz;230
Havlíčkův Brod;Přibyslav;3263
Nové Město nad Metují;Přibyslav;170
Rosice;Přibyslavice;417
Třebíč;Přibyslavice;685
Rakovník;Příčina;183
Sedlčany;Příčovy;278
Český Krumlov;Přídolí;547
Přeštice;Příchovice;931
Olomouc;Příkazy;1106
Rokycany;Příkosice;337
Semily;Příkrý;215
Rakovník;Přílepy;176
Holešov;Přílepy;826
Litomyšl;Příluka;134
Tachov;Přimda;982
Český Krumlov;Přísečná;163
Světlá nad Sázavou;Příseka;345
Židlochovice;Přísnotice;752
Český Brod;Přistoupim;374
Český Brod;Přišimasy;657
Nýřany;Příšov;276
Turnov;Příšovice;1053
Třebíč;Příštpo;227
Břeclav;Přítluky;683
Rokycany;Přívětice;176
Česká Třebová;Přívrat;301
Tábor;Psárov;99
Černošice;Psáry;3096
Vlašim;Psáře;115
Frýdlant nad Ostravicí;Pstruží;853
Hradec Králové;Pšánky;55
Karlovy Vary;Pšov;489
Rakovník;Pšovlky;248
Prostějov;Ptení;912
Přeštice;Ptenín;165
Černošice;Ptice;704
Mnichovo Hradiště;Ptýrov;236
Horšovský Týn;Puclice;294
Náměšť nad Oslavou;Pucov;132
Hradec Králové;Puchlovice;97
Jihlava;Puklice;706
Jablonec nad Nisou;Pulečný;367
Polička;Pustá Kamenice;277
Opava;Pustá Polom;1197
Polička;Pustá Rybná;127
Bílovec;Pustějov;847
Vyškov;Pustiměř;1509
Vysoké Mýto;Pustina;56
Rakovník;Pustověty;112
Písek;Putim;456
Pelhřimov;Putimov;237
Třebíč;Pyšel;390
Benešov;Pyšely;1533
Mladá Boleslav;Rabakov;55
Sušice;Rabí;416
Chrudim;Rabštejnská Lhota;659
Pardubice;Ráby;502
Benešov;Rabyně;235
Zlín;Racková;689
Moravské Budějovice;Rácovice;101
Kadaň;Račetice;345
Nové Město na Moravě;Račice;37
Třebíč;Račice;77
Rakovník;Račice;138
Litoměřice;Račice;295
Hradec Králové;Račice nad Trotinou;131
Vyškov;Račice-Pístovice;1014
Žďár nad Sázavou;Račín;107
Roudnice nad Labem;Račiněves;480
Železný Brod;Radčice;134
Veselí nad Moravou;Radějov;730
Strakonice;Radějovice;36
Říčany;Radějovice;374
Velké Meziříčí;Radenice;139
Tábor;Radenín;429
Nové Město na Moravě;Radešín;99
Nové Město na Moravě;Radešínská Svratka;500
Tábor;Radětice;205
Příbram;Radětice;155
Prachatice;Radhostice;142
Vysoké Mýto;Radhošť;139
Sedlčany;Radíč;183
Hranice;Radíkov;132
Hradec Králové;Radíkovice;148
Jičín;Radim;365
Kolín;Radim;1002
Svitavy;Radiměř;980
Turnov;Radimovice;251
Tábor;Radimovice u Tábora;58
Tábor;Radimovice u Želče;341
Tábor;Radkov;138
Bystřice nad Pernštejnem;Radkov;148
Telč;Radkov;212
Vítkov;Radkov;417
Moravská Třebová;Radkov;101
Přerov;Radkova Lhota;191
Přeštice;Radkovice;87
Moravské Budějovice;Radkovice u Budče;124
Třebíč;Radkovice u Hrotovic;282
Přerov;Radkovy;128
Jablonec nad Nisou;Rádlo;736
Rokycany;Radnice;1493
Velké Meziříčí;Radňoves;82
Nové Město na Moravě;Radňovice;273
Strakonice;Radomyšl;1066
Brandýs nad Labem-Stará Boleslav;Radonice;757
Kadaň;Radonice;1010
Třebíč;Radonín;73
Šlapanice;Radostice;645
Havlíčkův Brod;Radostín;129
Žďár nad Sázavou;Radostín;132
Žďár nad Sázavou;Radostín nad Oslavou;778
Turnov;Radostná pod Kozákovem;371
Hradec Králové;Radostov;119
Třebíč;Radošov;149
České Budějovice;Radošovice;155
Strakonice;Radošovice;541
Vlašim;Radošovice;311
Moravské Budějovice;Radotice;111
Lipník nad Bečvou;Radotín;154
Lovosice;Radovesice;402
Kolín;Radovesnice I;316
Kolín;Radovesnice II;423
Vyškov;Radslavice;358
Přerov;Radslavice;972
Opava;Raduň;946
Nový Bor;Radvanec;189
Trutnov;Radvanice;831
Přerov;Radvanice;245
Zábřeh;Rájec;424
Blansko;Rájec-Jestřebí;3154
Blansko;Ráječko;1104
Židlochovice;Rajhrad;3016
Židlochovice;Rajhradice;1194
Bystřice pod Hostýnem;Rajnochovice;439
Turnov;Rakousy;77
Hranice;Rakov;345
Rokycany;Raková;185
Konice;Raková u Konice;175
Písek;Rakovice;185
Rakovník;Rakovník;12975
Konice;Rakůvka;84
Břeclav;Rakvice;1825
Česká Lípa;Ralsko;1651
Hlinsko;Raná;306
Louny;Raná;221
Jihlava;Rančířov;356
Jihlava;Rantířov;388
Náměšť nad Oslavou;Rapotice;444
Šumperk;Rapotín;2775
Třeboň;Rapšach;483
Jaroměř;Rasošky;576
Frýdlant;Raspenava;2387
Hořice;Rašín;79
Frýdek-Místek;Raškovice;1618
Tišnov;Rašov;205
Bučovice;Rašovice;556
Kutná Hora;Rašovice;334
Tábor;Rataje;166
Vlašim;Rataje;145
Kroměříž;Rataje;952
Kutná Hora;Rataje nad Sázavou;456
Kolín;Ratboř;485
Kolín;Ratenice;489
Jindřichův Hradec;Ratiboř;153
Vsetín;Ratiboř;1541
Tábor;Ratibořské Hory;636
Hodonín;Ratíškovice;3478
Votice;Ratměřice;240
Bruntál;Razová;450
Písek;Ražice;340
Šlapanice;Rebešovice;807
Šumperk;Rejchartice;175
Sušice;Rejštejn;201
Moravský Krumlov;Rešice;296
Černošice;Roblín;188
Louny;Ročov;472
Pelhřimov;Rodinov;198
Bystřice nad Pernštejnem;Rodkov;82
Tábor;Rodná;86
Jindřichův Hradec;Rodvínov;503
Hodonín;Rohatec;3039
Mladá Boleslav;Rohatsko;200
Dobruška;Rohenice;226
Zábřeh;Rohle;533
Kravaře;Rohov;497
Pardubice;Rohovládova Bělá;498
Tišnov;Rohozec;192
Čáslav;Rohozec;260
Jihlava;Rohozná;341
Svitavy;Rohozná;548
Hořice;Rohoznice;267
Pardubice;Rohoznice;225
Třebíč;Rohy;104
Nýřany;Rochlov;242
Litoměřice;Rochov;95
Tišnov;Rojetín;64
Kadaň;Rokle;286
Rokycany;Rokycany;11325
Mnichovo Hradiště;Rokytá;232
Jičín;Rokytňany;90
Přerov;Rokytnice;1272
Valašské Klobouky;Rokytnice;524
Jilemnice;Rokytnice nad Jizerou;2288
Třebíč;Rokytnice nad Rokytnou;719
Rychnov nad Kněžnou;Rokytnice v Orlických horách;1719
Pardubice;Rokytno;746
Mladá Boleslav;Rokytovec;121
Chrudim;Ronov nad Doubravou;1417
Třinec;Ropice;1356
Semily;Roprachtice;221
Jindřichův Hradec;Roseč;184
Rosice;Rosice;5032
Chrudim;Rosice;1130
Jindřichův Hradec;Rosička;56
Žďár nad Sázavou;Rosička;38
Dobříš;Rosovice;694
Vyškov;Rostěnice-Zvonovice;437
Český Brod;Rostoklaty;411
Holešov;Roštění;592
Kroměříž;Roštín;594
Kraslice;Rotava;2568
Boskovice;Roubanina;117
Soběslav;Roudná;464
České Budějovice;Roudné;1026
Hradec Králové;Roudnice;558
Roudnice nad Labem;Roudnice nad Labem;10397
Bruntál;Roudno;185
Třebíč;Rouchovany;988
Přeštice;Roupov;227
Vyškov;Rousínov;4573
Hranice;Rouské;215
Velké Meziříčí;Rousměrov;88
Bystřice nad Pernštejnem;Rovečné;544
Zábřeh;Rovensko;689
Turnov;Rovensko pod Troskami;1080
Strakonice;Rovná;199
Sokolov;Rovná;273
Pelhřimov;Rovná;46
Kuřim;Rozdrojovice;871
Chrudim;Rozhovice;222
Svitavy;Rozhraní;272
Znojmo;Rozkoš;155
Telč;Rozseč;155
Velké Meziříčí;Rozseč;87
Boskovice;Rozseč nad Kunštátem;456
Boskovice;Rozsíčka;126
Havlíčkův Brod;Rozsochatec;441
Bystřice nad Pernštejnem;Rozsochy;603
Prostějov;Rozstání;517
Moravská Třebová;Rozstání;198
Černošice;Roztoky;6339
Rakovník;Roztoky;897
Jilemnice;Roztoky u Jilemnice;860
Semily;Roztoky u Semil;90
Tachov;Rozvadov;499
Nymburk;Rožďalovice;1355
Český Krumlov;Rožmberk nad Vltavou;311
Kaplice;Rožmitál na Šumavě;377
Příbram;Rožmitál pod Třemšínem;3698
Bystřice nad Pernštejnem;Rožná;661
Jaroměř;Rožnov;330
Rožnov pod Radhoštěm;Rožnov pod Radhoštěm;14169
Hořovice;Rpety;420
Teplice;Rtyně nad Bílinou;677
Trutnov;Rtyně v Podkrkonoší;2547
Velké Meziříčí;Ruda;342
Rakovník;Ruda;626
Šumperk;Ruda nad Moravou;2151
Blansko;Rudice;790
Uherský Brod;Rudice;375
Třebíč;Rudíkov;587
Luhačovice;Rudimov;216
Rosice;Rudka;327
Znojmo;Rudlice;86
Svitavy;Rudná;126
Černošice;Rudná;3841
Bruntál;Rudná pod Pradědem;323
Vrchlabí;Rudník;1794
Žďár nad Sázavou;Rudolec;180
České Budějovice;Rudolfov;2096
Lanškroun;Rudoltice;1519
Rumburk;Rumburk;9211
Vyškov;Ruprechtov;504
Bystřice pod Hostýnem;Rusava;488
Krnov;Rusín;132
Chotěboř;Rušinov;161
Vsetín;Růžďka;788
Jihlava;Růžená;289
Děčín;Růžová;466
Nový Jičín;Rybí;1036
